Nelemtj = 608, ElemNodeEnd = 127, ElemMyelenEnd = 607
(Nodeid,phi):  (0,113.377),  (1,113.377),  (2,115.906),  (3,33.732),  (4,0.67464),  (5,0.012339),  (6,-0.000889285),  (7,-0.00115401),  (8,-0.00115928),  (9,-0.00115939),  (10,-0.00115939),  (11,-0.00115939),  (12,-0.00115939),  (13,-0.00115939),  (14,-0.00115939),  (15,-0.00115939),  (16,-0.00115939),  (17,-0.00115939),  (18,-0.00115939),  (19,-0.00115939),  (20,-0.00115939),  (21,-0.00115939),  (22,-0.00115939),  (23,-0.00115939),  (24,-0.00115939),  (25,-0.00115939),  (26,-0.00115939),  (27,-0.00115939),  (28,-0.00115939),  (29,-0.00115939),  (30,-0.00115939),  (31,-0.00115938), 
frontloc = 0.00391817, frontloc_old = 0.003875, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_82.chk" (0s, XML)
Steps: 8300000  Time: 0.083       
 CPU Time: 48.4165 min.
(Nodeid,phi):  (0,113.271),  (1,113.271),  (2,115.907),  (3,36.058),  (4,0.722163),  (5,0.0132877),  (6,-0.000870809),  (7,-0.00115415),  (8,-0.00115979),  (9,-0.00115991),  (10,-0.00115991),  (11,-0.00115991),  (12,-0.00115991),  (13,-0.00115991),  (14,-0.00115991),  (15,-0.00115991),  (16,-0.00115991),  (17,-0.00115991),  (18,-0.00115991),  (19,-0.00115991),  (20,-0.00115991),  (21,-0.00115991),  (22,-0.00115991),  (23,-0.00115991),  (24,-0.00115991),  (25,-0.00115991),  (26,-0.00115991),  (27,-0.00115991),  (28,-0.00115991),  (29,-0.00115991),  (30,-0.00115991),  (31,-0.0011599), 
frontloc = 0.00397174, frontloc_old = 0.00391817, cond. vel. = 0.0535714 m/s

Writing: "ThinLine2DTestL06ANIS20_83.chk" (0s, XML)
Steps: 8400000  Time: 0.084       
 CPU Time: 48.4118 min.
(Nodeid,phi):  (0,113.165),  (1,113.165),  (2,115.902),  (3,38.5245),  (4,0.773017),  (5,0.0143029),  (6,-0.000850991),  (7,-0.00115425),  (8,-0.00116029),  (9,-0.00116041),  (10,-0.00116042),  (11,-0.00116042),  (12,-0.00116042),  (13,-0.00116042),  (14,-0.00116042),  (15,-0.00116042),  (16,-0.00116042),  (17,-0.00116042),  (18,-0.00116042),  (19,-0.00116042),  (20,-0.00116042),  (21,-0.00116042),  (22,-0.00116042),  (23,-0.00116042),  (24,-0.00116042),  (25,-0.00116042),  (26,-0.00116042),  (27,-0.00116042),  (28,-0.00116042),  (29,-0.00116042),  (30,-0.00116042),  (31,-0.00116041), 
frontloc = 0.004, frontloc_old = 0.00397174, cond. vel. = 0.0282603 m/s

Writing: "ThinLine2DTestL06ANIS20_84.chk" (0s, XML)
Steps: 8500000  Time: 0.085       
 CPU Time: 48.4135 min.
(Nodeid,phi):  (0,113.057),  (1,113.057),  (2,115.893),  (3,41.1318),  (4,0.827431),  (5,0.0153893),  (6,-0.000829738),  (7,-0.00115431),  (8,-0.00116078),  (9,-0.00116091),  (10,-0.00116091),  (11,-0.00116091),  (12,-0.00116091),  (13,-0.00116091),  (14,-0.00116091),  (15,-0.00116091),  (16,-0.00116091),  (17,-0.00116091),  (18,-0.00116091),  (19,-0.00116091),  (20,-0.00116091),  (21,-0.00116091),  (22,-0.00116091),  (23,-0.00116091),  (24,-0.00116091),  (25,-0.00116091),  (26,-0.00116091),  (27,-0.00116091),  (28,-0.00116091),  (29,-0.00116091),  (30,-0.00116091),  (31,-0.0011609), 
frontloc = 0.00404317, frontloc_old = 0.004, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_85.chk" (0s, XML)
Steps: 8600000  Time: 0.086       
 CPU Time: 48.4422 min.
(Nodeid,phi):  (0,112.949),  (1,112.949),  (2,115.879),  (3,43.8775),  (4,0.88565),  (5,0.0165517),  (6,-0.000806954),  (7,-0.00115433),  (8,-0.00116126),  (9,-0.00116139),  (10,-0.0011614),  (11,-0.0011614),  (12,-0.0011614),  (13,-0.0011614),  (14,-0.0011614),  (15,-0.0011614),  (16,-0.0011614),  (17,-0.0011614),  (18,-0.0011614),  (19,-0.0011614),  (20,-0.0011614),  (21,-0.0011614),  (22,-0.0011614),  (23,-0.0011614),  (24,-0.0011614),  (25,-0.0011614),  (26,-0.0011614),  (27,-0.0011614),  (28,-0.0011614),  (29,-0.0011614),  (30,-0.0011614),  (31,-0.00116139), 
frontloc = 0.00408183, frontloc_old = 0.00404317, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ANIS20_86.chk" (0s, XML)
Steps: 8700000  Time: 0.087       
 CPU Time: 48.4063 min.
(Nodeid,phi):  (0,112.84),  (1,112.84),  (2,115.86),  (3,46.7564),  (4,0.947938),  (5,0.0177953),  (6,-0.000782532),  (7,-0.00115431),  (8,-0.00116172),  (9,-0.00116187),  (10,-0.00116187),  (11,-0.00116187),  (12,-0.00116187),  (13,-0.00116187),  (14,-0.00116187),  (15,-0.00116187),  (16,-0.00116187),  (17,-0.00116187),  (18,-0.00116187),  (19,-0.00116187),  (20,-0.00116187),  (21,-0.00116187),  (22,-0.00116187),  (23,-0.00116187),  (24,-0.00116187),  (25,-0.00116187),  (26,-0.00116187),  (27,-0.00116187),  (28,-0.00116187),  (29,-0.00116187),  (30,-0.00116187),  (31,-0.00116186), 

Writing: "ThinLine2DTestL06ANIS20_87.chk" (0s, XML)
Steps: 8800000  Time: 0.088       
 CPU Time: 48.3915 min.
(Nodeid,phi):  (0,112.729),  (1,112.729),  (2,115.837),  (3,49.7594),  (4,1.01458),  (5,0.0191259),  (6,-0.00075636),  (7,-0.00115424),  (8,-0.00116217),  (9,-0.00116233),  (10,-0.00116233),  (11,-0.00116233),  (12,-0.00116233),  (13,-0.00116233),  (14,-0.00116233),  (15,-0.00116233),  (16,-0.00116233),  (17,-0.00116233),  (18,-0.00116233),  (19,-0.00116233),  (20,-0.00116233),  (21,-0.00116233),  (22,-0.00116233),  (23,-0.00116233),  (24,-0.00116233),  (25,-0.00116233),  (26,-0.00116233),  (27,-0.00116233),  (28,-0.00116233),  (29,-0.00116233),  (30,-0.00116233),  (31,-0.00116233), 
frontloc = 0.004125, frontloc_old = 0.00408183, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_88.chk" (0s, XML)
Steps: 8900000  Time: 0.089       
 CPU Time: 48.4227 min.
(Nodeid,phi):  (0,112.618),  (1,112.618),  (2,115.811),  (3,52.874),  (4,1.08588),  (5,0.0205497),  (6,-0.000728315),  (7,-0.00115412),  (8,-0.00116261),  (9,-0.00116278),  (10,-0.00116279),  (11,-0.00116279),  (12,-0.00116279),  (13,-0.00116279),  (14,-0.00116279),  (15,-0.00116279),  (16,-0.00116279),  (17,-0.00116279),  (18,-0.00116279),  (19,-0.00116279),  (20,-0.00116279),  (21,-0.00116279),  (22,-0.00116279),  (23,-0.00116279),  (24,-0.00116279),  (25,-0.00116279),  (26,-0.00116279),  (27,-0.00116279),  (28,-0.00116279),  (29,-0.00116279),  (30,-0.00116279),  (31,-0.00116278), 
frontloc = 0.00416366, frontloc_old = 0.004125, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ANIS20_89.chk" (0s, XML)
Steps: 9000000  Time: 0.09        
 CPU Time: 48.4021 min.
(Nodeid,phi):  (0,112.506),  (1,112.506),  (2,115.781),  (3,56.084),  (4,1.16218),  (5,0.0220732),  (6,-0.000698262),  (7,-0.00115396),  (8,-0.00116304),  (9,-0.00116323),  (10,-0.00116323),  (11,-0.00116323),  (12,-0.00116323),  (13,-0.00116323),  (14,-0.00116323),  (15,-0.00116323),  (16,-0.00116323),  (17,-0.00116323),  (18,-0.00116323),  (19,-0.00116323),  (20,-0.00116323),  (21,-0.00116323),  (22,-0.00116323),  (23,-0.00116323),  (24,-0.00116323),  (25,-0.00116323),  (26,-0.00116323),  (27,-0.00116323),  (28,-0.00116323),  (29,-0.00116323),  (30,-0.00116323),  (31,-0.00116322), 
frontloc = 0.00420683, frontloc_old = 0.00416366, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_90.chk" (0s, XML)
Steps: 9100000  Time: 0.091       
 CPU Time: 48.3972 min.
(Nodeid,phi):  (0,112.393),  (1,112.393),  (2,115.747),  (3,59.3698),  (4,1.24383),  (5,0.0237038),  (6,-0.000666058),  (7,-0.00115374),  (8,-0.00116346),  (9,-0.00116366),  (10,-0.00116366),  (11,-0.00116366),  (12,-0.00116366),  (13,-0.00116366),  (14,-0.00116366),  (15,-0.00116366),  (16,-0.00116366),  (17,-0.00116366),  (18,-0.00116366),  (19,-0.00116366),  (20,-0.00116366),  (21,-0.00116366),  (22,-0.00116366),  (23,-0.00116366),  (24,-0.00116366),  (25,-0.00116366),  (26,-0.00116366),  (27,-0.00116366),  (28,-0.00116366),  (29,-0.00116366),  (30,-0.00116366),  (31,-0.00116365), 
frontloc = 0.00425, frontloc_old = 0.00420683, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_91.chk" (0s, XML)
Steps: 9200000  Time: 0.092       
 CPU Time: 48.3778 min.
(Nodeid,phi):  (0,112.28),  (1,112.28),  (2,115.711),  (3,62.7088),  (4,1.33123),  (5,0.025449),  (6,-0.000631549),  (7,-0.00115347),  (8,-0.00116387),  (9,-0.00116408),  (10,-0.00116408),  (11,-0.00116408),  (12,-0.00116408),  (13,-0.00116408),  (14,-0.00116408),  (15,-0.00116408),  (16,-0.00116408),  (17,-0.00116409),  (18,-0.00116408),  (19,-0.00116408),  (20,-0.00116408),  (21,-0.00116408),  (22,-0.00116408),  (23,-0.00116408),  (24,-0.00116408),  (25,-0.00116408),  (26,-0.00116408),  (27,-0.00116409),  (28,-0.00116408),  (29,-0.00116408),  (30,-0.00116408),  (31,-0.00116408), 
frontloc = 0.00429317, frontloc_old = 0.00425, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_92.chk" (0s, XML)
Steps: 9300000  Time: 0.093       
 CPU Time: 48.4157 min.
(Nodeid,phi):  (0,112.165),  (1,112.165),  (2,115.671),  (3,66.0758),  (4,1.42479),  (5,0.0273172),  (6,-0.00059457),  (7,-0.00115313),  (8,-0.00116427),  (9,-0.00116449),  (10,-0.0011645),  (11,-0.0011645),  (12,-0.0011645),  (13,-0.0011645),  (14,-0.0011645),  (15,-0.0011645),  (16,-0.0011645),  (17,-0.0011645),  (18,-0.0011645),  (19,-0.0011645),  (20,-0.0011645),  (21,-0.0011645),  (22,-0.0011645),  (23,-0.0011645),  (24,-0.0011645),  (25,-0.0011645),  (26,-0.0011645),  (27,-0.0011645),  (28,-0.0011645),  (29,-0.0011645),  (30,-0.0011645),  (31,-0.00116449), 

Writing: "ThinLine2DTestL06ANIS20_93.chk" (0s, XML)
Steps: 9400000  Time: 0.094       
 CPU Time: 48.3816 min.
(Nodeid,phi):  (0,112.049),  (1,112.049),  (2,115.627),  (3,69.4438),  (4,1.52494),  (5,0.0293172),  (6,-0.000554946),  (7,-0.00115274),  (8,-0.00116466),  (9,-0.0011649),  (10,-0.0011649),  (11,-0.0011649),  (12,-0.0011649),  (13,-0.0011649),  (14,-0.0011649),  (15,-0.0011649),  (16,-0.0011649),  (17,-0.0011649),  (18,-0.0011649),  (19,-0.0011649),  (20,-0.0011649),  (21,-0.0011649),  (22,-0.0011649),  (23,-0.0011649),  (24,-0.0011649),  (25,-0.0011649),  (26,-0.0011649),  (27,-0.0011649),  (28,-0.0011649),  (29,-0.0011649),  (30,-0.0011649),  (31,-0.00116489), 
frontloc = 0.00433634, frontloc_old = 0.00429317, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_94.chk" (0s, XML)
Steps: 9500000  Time: 0.095       
 CPU Time: 48.4096 min.
(Nodeid,phi):  (0,111.933),  (1,111.933),  (2,115.582),  (3,72.7852),  (4,1.63214),  (5,0.0314581),  (6,-0.000512491),  (7,-0.00115228),  (8,-0.00116503),  (9,-0.00116529),  (10,-0.00116529),  (11,-0.00116529),  (12,-0.00116529),  (13,-0.00116529),  (14,-0.00116529),  (15,-0.00116529),  (16,-0.00116529),  (17,-0.0011653),  (18,-0.00116529),  (19,-0.00116529),  (20,-0.00116529),  (21,-0.00116529),  (22,-0.00116529),  (23,-0.00116529),  (24,-0.00116529),  (25,-0.00116529),  (26,-0.00116529),  (27,-0.0011653),  (28,-0.00116529),  (29,-0.00116529),  (30,-0.00116529),  (31,-0.00116529), 
frontloc = 0.004375, frontloc_old = 0.00433634, cond. vel. = 0.0386634 m/s

Writing: "ThinLine2DTestL06ANIS20_95.chk" (0s, XML)
Steps: 9600000  Time: 0.096       
 CPU Time: 48.4064 min.
(Nodeid,phi):  (0,111.815),  (1,111.815),  (2,115.533),  (3,76.0723),  (4,1.74691),  (5,0.03375),  (6,-0.000467007),  (7,-0.00115175),  (8,-0.0011654),  (9,-0.00116567),  (10,-0.00116568),  (11,-0.00116568),  (12,-0.00116568),  (13,-0.00116568),  (14,-0.00116568),  (15,-0.00116568),  (16,-0.00116568),  (17,-0.00116568),  (18,-0.00116568),  (19,-0.00116568),  (20,-0.00116568),  (21,-0.00116568),  (22,-0.00116568),  (23,-0.00116568),  (24,-0.00116568),  (25,-0.00116568),  (26,-0.00116568),  (27,-0.00116568),  (28,-0.00116568),  (29,-0.00116568),  (30,-0.00116568),  (31,-0.00116567), 
frontloc = 0.00441817, frontloc_old = 0.004375, cond. vel. = 0.0431683 m/s

Writing: "ThinLine2DTestL06ANIS20_96.chk" (0s, XML)
Steps: 9700000  Time: 0.097       
 CPU Time: 48.4008 min.
(Nodeid,phi):  (0,111.697),  (1,111.697),  (2,115.482),  (3,79.2787),  (4,1.86975),  (5,0.0362033),  (6,-0.000418284),  (7,-0.00115115),  (8,-0.00116576),  (9,-0.00116605),  (10,-0.00116605),  (11,-0.00116605),  (12,-0.00116605),  (13,-0.00116605),  (14,-0.00116605),  (15,-0.00116605),  (16,-0.00116605),  (17,-0.00116606),  (18,-0.00116605),  (19,-0.00116605),  (20,-0.00116606),  (21,-0.00116605),  (22,-0.00116605),  (23,-0.00116605),  (24,-0.00116605),  (25,-0.00116605),  (26,-0.00116605),  (27,-0.00116606),  (28,-0.00116605),  (29,-0.00116605),  (30,-0.00116605),  (31,-0.00116605), 
frontloc = 0.00447174, frontloc_old = 0.00441817, cond. vel. = 0.0535714 m/s

Writing: "ThinLine2DTestL06ANIS20_97.chk" (0s, XML)
Steps: 9800000  Time: 0.098       
 CPU Time: 48.3935 min.
(Nodeid,phi):  (0,111.578),  (1,111.578),  (2,115.428),  (3,82.38),  (4,2.00124),  (5,0.0388292),  (6,-0.000366098),  (7,-0.00115046),  (8,-0.0011661),  (9,-0.00116641),  (10,-0.00116642),  (11,-0.00116642),  (12,-0.00116642),  (13,-0.00116642),  (14,-0.00116642),  (15,-0.00116642),  (16,-0.00116642),  (17,-0.00116642),  (18,-0.00116642),  (19,-0.00116642),  (20,-0.00116642),  (21,-0.00116642),  (22,-0.00116642),  (23,-0.00116642),  (24,-0.00116642),  (25,-0.00116642),  (26,-0.00116642),  (27,-0.00116642),  (28,-0.00116642),  (29,-0.00116642),  (30,-0.00116642),  (31,-0.00116641), 
frontloc = 0.0045, frontloc_old = 0.00447174, cond. vel. = 0.0282603 m/s

Writing: "ThinLine2DTestL06ANIS20_98.chk" (0s, XML)
Steps: 9900000  Time: 0.099       
 CPU Time: 48.4086 min.
(Nodeid,phi):  (0,111.458),  (1,111.458),  (2,115.371),  (3,85.3546),  (4,2.14197),  (5,0.0416398),  (6,-0.000310209),  (7,-0.0011497),  (8,-0.00116644),  (9,-0.00116677),  (10,-0.00116678),  (11,-0.00116678),  (12,-0.00116678),  (13,-0.00116678),  (14,-0.00116678),  (15,-0.00116678),  (16,-0.00116678),  (17,-0.00116678),  (18,-0.00116678),  (19,-0.00116678),  (20,-0.00116678),  (21,-0.00116678),  (22,-0.00116678),  (23,-0.00116678),  (24,-0.00116678),  (25,-0.00116678),  (26,-0.00116678),  (27,-0.00116678),  (28,-0.00116678),  (29,-0.00116678),  (30,-0.00116678),  (31,-0.00116677), 
frontloc = 0.00452826, frontloc_old = 0.0045, cond. vel. = 0.0282603 m/s

Writing: "ThinLine2DTestL06ANIS20_99.chk" (0s, XML)
Steps: 10000000 Time: 0.1         
 CPU Time: 45.156 min.
(Nodeid,phi):  (0,111.338),  (1,111.338),  (2,115.313),  (3,88.1844),  (4,2.29258),  (5,0.0446477),  (6,-0.000250363),  (7,-0.00114885),  (8,-0.00116676),  (9,-0.00116712),  (10,-0.00116713),  (11,-0.00116713),  (12,-0.00116713),  (13,-0.00116713),  (14,-0.00116713),  (15,-0.00116713),  (16,-0.00116713),  (17,-0.00116713),  (18,-0.00116713),  (19,-0.00116713),  (20,-0.00116713),  (21,-0.00116713),  (22,-0.00116713),  (23,-0.00116713),  (24,-0.00116713),  (25,-0.00116713),  (26,-0.00116713),  (27,-0.00116713),  (28,-0.00116713),  (29,-0.00116713),  (30,-0.00116713),  (31,-0.00116712), 
frontloc = 0.00454317, frontloc_old = 0.00452826, cond. vel. = 0.014908 m/s

Writing: "ThinLine2DTestL06ANIS20_100.chk" (0s, XML)
Time-integration  : 286549s
Writing: "ThinLine2DTestL06ANIS20.fld" (0s, XML)
-------------------------------------------
Total Computation Time = 286633s
-------------------------------------------
L 2 error (variable um) : 0.127446
L inf error (variable um) : 115.908
